일시,요일,공휴일여부,조중석,1,2,3,4,5,6,7,8,9,잔반량
20150509,토요일,,2,쇠고기볶음밥,모듬어묵국,치킨샐러드,매운콩나물무침,배추김치,요구르트,,,,
20150511,월요일,,1,찹쌀밥,감자채볶음,갓김치,곡물쿠키,쇠고기계란탕,낙지떡볶음,,,,
20150511,월요일,,2,기장밥,삼색수제비국,신김치돈육볶음,숭어스테이크,배추김치,거봉,,,,
20150511,월요일,,3,찰옥수수밥,시금치된장국,치킨직화스테이크-,꽈리초부들어묵조림,배추김치,오이지무침,,,,
20150512,화요일,,1,찹쌀밥,감자피만두국,해물완자+케찹,삼색두부+볶음김치,팽이미역줄기볶음,고들빼기김치,,,,
20150512,화요일,,2,수수밥,꽃게탕,단배추겉절이,깍두기,갈릭치킨,꽁치무조림,,,,
20150512,화요일,,3,버섯카로틴밥,북어포무국,순대야채볶음,만두오코노미야끼,견과류멸치볶음(용),배추김치,,,,
20150513,수요일,,1,찹쌀밥,두부된장국,오삼불고기,마늘쫑햄볶음,배추김치,사과,,,,
20150513,수요일,,2,건새우무국,매콤돼지갈비찜,배추김치,칵테일요거트푸딩,수리취떡,곤드레밥+강된장,,,,
20150513,수요일,,3,보리밥,땡초콩나물국,페스츄리겹치즈돈까스+소스,양상추샐러드/오리엔탈,명엽채조림,배추김치,,,,
20150514,목요일,,1,찹쌀밥,무청시래기국,잡채말이어묵조림,청경채겉절이,맛김(도시락김),배추김치,,,,
20150514,목요일,,2,오색현미밥,육개장,달걀떡볶이,애호박나물,배추김치,순대튀김-사이드,,,,
20150514,목요일,,3,율무밥,콩가루배추국,오리불고기,깍두기,아이스슈,부추겉절이,,,,
20150515,금요일,,1,아몬드후레이크+우유,오렌지,바나나땅콩요거트,갈릭크로와상,,,,,,
20150515,금요일,,2,흑미밥,쇠고기무국,단배추된장무침,총각김치,삼겹살마늘구이,비빔당면,아이스망고,,,
20150518,월요일,,1,찹쌀밥,매콤연포탕,목살김치찜,삼치구이+마늘데리야끼소스,배추김치,파인애플,,,,
20150518,월요일,,2,혼합잡곡밥,안동찜닭-고구마,감자채볶음,열무된장나물,깍두기,북어포계란국,,,,
20150518,월요일,,3,검정콩밥,부대찌개,가지나물,깍두기,배쥬스,아귀가라아게,,,,
20150519,화요일,,1,찹쌀밥,돈육순두부찌개,피쉬너겟/칠리소스,애새송이우엉장조림,파래김자반,갓김치,,,,
20150519,화요일,,2,보리밥,등뼈감자탕,야채계란말이,멸치꽈리초볶음,배추김치,쑥갠떡,,,,
20150519,화요일,,3,찰옥수수밥,떡국,오리훈제+무쌈,감자어묵조림,배추김치,치즈볼화이트,,,,
20150520,수요일,,1,찹쌀밥,감자양파국,연두부+양념장,깻잎무침,총각김치,비엔나치즈떡조림,,,,
20150520,수요일,,2,신김치고등어조림,깍두기,냉동(아이스)블루베리,밤밥,건새우아욱국,허니버터치킨,,,,
20150520,수요일,,3,어묵채국,불고기맛바-케찹,견과류콩조림,배추김치,요구르트(밸런스),인델리카레라이스-돼지,,,,
20150521,목요일,,1,찹쌀밥,오색물만두국,닭봉두반장조림,비름나물,배추김치,골드키위,,,,
20150521,목요일,,2,대구탕,현미밥,스마일감자튀김,오이치커리무침,배추김치,치즈스테이크+소스,,,,
20150521,목요일,,3,자색고구마밥,바지락된장국,통살연어스테이크,비빔만두,배추김치,청포도,,,,
20150522,금요일,,1,찹쌀밥,실파계란국,동그랑땡,조기구이,새송이부추겉절이,배추김치,,,,
20150522,금요일,,2,기장밥,추어탕,라이스탕수육,일미채볶음,배추김치,키위쥬스,,,,
20150522,금요일,,3,수수밥,두부된장국,콩나물무침,배추김치,닭다리구이-데리야끼,매콤해물우동볶음,,,,
20150523,토요일,,1,영양닭죽,사과오이초무침,배추김치,모닝빵개+딸기잼,시리얼우유,,,,,
20150523,토요일,,2,오므라이스,들깨무채국,숙주미나리무침,배추김치,피자빵,도마슈노,,,,
20150526,화요일,,1,찹쌀밥,김치콩나물국,미니바베큐폭립,총각김치,씨없는적포도,브로콜리어묵볶음,,,,
20150526,화요일,,2,치킨마요덮밥,시락국,무말랭이오징어포무침,배추김치,파인애플,초코칩쿠키,,,,
20150526,화요일,,3,베이컨파래볶음밥,팽이버섯된장국,도토모메란조림,해쉬브라운+케첩,배추김치,아이스스무디-베리,,,,
20150527,수요일,,1,찹쌀밥,떡갈비,땡초감자고추장조림,쑥갓두부무침,배추김치,황태아욱국,,,,
20150527,수요일,,2,오색현미밥,오꾸닭/칠리소스세트,애새송이버섯볶음,배추김치,골드키위,우럭매운탕,,,,
20150527,수요일,,3,섞어순대국,코다리강정,부추겉절이,석박지,떠먹는요구르트-딸기,기장밥,,,,
20150528,목요일,,1,찹쌀밥,깍두기,사과,유부보쌈어묵국,치킨직화스테이크-,야채도토리묵무침,,,,
20150528,목요일,,2,쭈삼불고기,흑미밥,들깨무채국,시금치나물,배추김치,상추+오이+쌈장,,,,
20150528,목요일,,3,수수밥,콩비지찌개,볼어묵곤약조림,사과치커리초무침,고들빼기김치,크림치즈미트번+소스,,,,
20150529,금요일,,1,찹쌀밥,들깨새알미역국,꽃돔구이,단배추겉절이,총각김치,숯불훈제삼겹볶음,,,,
20150529,금요일,,2,보리밥,아삭고추된장무침,배추김치,순살코다리무조림,방울토마토,닭다리삼계탕-북채,,,,
20150529,금요일,,3,오불덮밥,유부미소국,숙주나물무침,배추김치,아이스홍시,닭꼬치구이,,,,
20150530,토요일,,1,떡만두국-한그릇,오징어야채무침,배추김치,바나나우유,초코크로와상,,,,,
20150530,토요일,,2,스테이크야채비빔밥,미더덕된장국,깐쇼새우,배추김치,다노니노플레인,,,,,
20150601,월요일,,1,찹쌀밥,대구탕,돈육메추리알조림,두부돈육두반장조림,들깨고사리느타리볶음,배추김치,,,,
20150601,월요일,,2,팥밥,대합미역국,오리불고기,잡채,배추김치,요거트크랜베리치즈케이크,,,,
20150601,월요일,,3,흑미밥,해물짬뽕국,순대/쌈장,야채계란찜,참나물무침,배추김치,,,,
20150602,화요일,,1,찹쌀밥,실파계란국,주꾸미볶음,브로콜리참깨무침,파래김자반,배추김치,,,,
20150602,화요일,,2,기장밥,부대찌개,광어까스+요거트S,애호박나물,총각김치,파인애플,,,,
20150602,화요일,,3,버섯카로틴밥,쇠고기콩나물국,치킨직화스테이크-,청경채겉절이,배추김치,골드키위,,,,
20150603,수요일,,1,찹쌀밥,조랭이떡국,오삼불고기,연근땅콩조림,사과오이초무침,배추김치,,,,
20150603,수요일,,2,콩나물밥+양념장,들깨시락국,닭다리굴소스구이,무말랭이오징어포무침,배추김치,아이스망고,,,,
20150603,수요일,,3,현미밥,연두부국,적셔먹는돈까스,알감자버터구이,양상추샐러드/키위소스,배추김치,,,,
20150604,목요일,,1,아몬드후레이크+우유,모닝빵개+딸기잼,과일샐러드,스페인식오믈렛,,,,,,
20150604,목요일,,2,보리밥,바지락칼국수,비빔만두,갈치구이,열무된장나물,배추김치,,,,
20150604,목요일,,3,혼합잡곡밥,매콤연포탕,신김치돈육볶음,볼어묵곤약조림,총각김치,수박,,,,
20150605,금요일,,1,참치김치볶음,깨찰빵,한우버섯전골,찹쌀밥,양송이달걀장조림,석박지,,,,
20150605,금요일,,2,오색현미밥,북어포무국,안동찜닭-감자,오징어야채무침,시금치나물,배추김치,,,,
20150605,금요일,,3,찰옥수수밥,육개장,마파두부,삼치구이+마늘데리야끼소스,미나리나물,배추김치,,,,
20150606,토요일,,1,찹쌀밥,근대된장국,비엔나치즈떡조림,명엽채조림,배추김치,곡물쿠키,,,,
20150606,토요일,,2,잔치국수,배추김치,키위쥬스,허니브래드,,,,,,
20150608,월요일,,1,찹쌀밥,물만두국,양념갈비구이,땡초감자고추장조림,청경채나물,배추김치,,,,
20150608,월요일,,2,기장밥,등뼈감자탕,아귀가라아게,청포묵무침,배추김치,멜론조각,,,,
20150608,월요일,,3,발아현미밥,옥수수스프,골뱅이소면야채무침,애호박나물,배추김치,날치알치즈스테이크+소스,,,,
20150609,화요일,,1,찹쌀밥,돈육김치찌개,런천미트햄구이,연두부+양념장,총각김치,야채모닝빵,,,,
20150609,화요일,,2,김치콩나물국,보리밥,깍두기,상추+오이+쌈장,멸치견과류볶음,파채버섯불고기,,,,
20150609,화요일,,3,수수밥,모듬어묵국,치즈불닭,감자채볶음,배추김치,망고감귤젤리,,,,
20150610,수요일,,1,동그랑땡,찹쌀밥,북어포계란국,참치김치볶음,맛김(도시락김),고들빼기김치,,,,
20150610,수요일,,2,열무비빔밥,두부된장국,바베큐크림치즈롤,계란후라이,백김치,마시는샐러드그린,,,,
20150610,수요일,,3,완두콩밥(용),해물순두부찌개,훈제오리+무쌈,고사리나물,배추김치,가마보꼬조림,,,,
20150611,목요일,,1,찹쌀밥,백일송이버섯된장국,스크램블에그,미트볼떡조림,배추김치,된장깻잎지,,,,
20150611,목요일,,2,현미밥,동태매운탕,수제순살양념통닭,새송이버터구이,배추김치,씨없는적포도,,,,
20150611,목요일,,3,버섯카로틴밥,삼색수제비국,팽이버섯나물,순대야채볶음,두부구이+양념장,배추김치,,,,
20150612,금요일,,1,찹쌀밥,오징어무국,돈육두루치기,단배추된장무침,갓김치,우리밀수제마늘빵,,,,
20150612,금요일,,2,찰옥수수밥,쇠고기미역국,마늘쫑햄볶음,애호박전-튀김,숭어스테이크,배추김치,수박,,,
20150612,금요일,,3,흑미밥,돼지국밥,부추겉절이,치킨너겟+소스,석박지,골드키위,,,,
20150613,토요일,,1,찹쌀밥,오색떡국,미니바베큐폭립,상추파채겉절이,배추김치,시리얼우유,,,,
20150613,토요일,,2,파인애플훈제오리볶음밥,유부장국,깐쇼새우,오이양파무침,배추김치,요구르트(밸런스),,,,
20150615,월요일,,1,해물완자+케찹,찹쌀밥,감자피만두국,파래김자반,배추김치,모닝빵개+딸기잼,,,,
20150615,월요일,,2,수수밥,꽃게탕,삼겹살마늘구이,상추+오이+쌈장,배추김치,아이스홍시,,,,
20150615,월요일,,3,흑미밥,쇠고기무국,낙지떡볶음,메추리알볼어묵조림,참나물두부무침,배추김치,,,,
20150616,화요일,,1,찹쌀밥,동태매운탕,버섯불고기,매운콩나물무침,배추김치,골드키위,,,,
20150616,화요일,,2,찰옥수수밥,닭곰국+당면사리,꽃돔구이,무나물,배추김치,깐풍만두,,,,
20150616,화요일,,3,클로렐라밥,김치묵사발,바베큐폭찹,해쉬브라운+케첩,배추김치,요구르트,,,,
20150617,수요일,,1,찹쌀밥,새우살연두부국,수제소시지야채볶음,참나물무침,배추김치,시원한미숫가루,,,,
20150617,수요일,,2,카레라이스,건새우아욱국,오징어브로콜리숙회,배추김치,멜론조각,콩고기스테이크+소스,,,,
20150617,수요일,,3,현미밥,해물누룽지탕,요구르트(런),미트볼그라탕,열무김치,감자채볶음,,,,
20150618,목요일,,1,찹쌀밥,돈육김치찌개,달고기까스/칠리소스,알감자조림,마누카홀릭,오이소박이-김치,,,,
20150618,목요일,,2,혼합잡곡밥,북어포무국,야채계란말이,시금치나물,배추김치,돈육두루치기,,,,
20150618,목요일,,3,보리밥,두부탕국,닭봉두반장조림,배추김치,치즈볼화이트,잔파나물무침,,,,
20150619,금요일,,1,찹쌀밥,조랭이떡국,남도떡갈비,삼색두부+볶음김치,총각김치,에그타르트,,,,
20150619,금요일,,2,기장밥,김치콩나물국,수제등심돈까스+소스,오지치즈후라이,배추김치,수박,,,,
20150619,금요일,,3,밤밥,쇠고기계란탕,숯불훈제삼겹볶음,삼치구이+마늘데리야끼소스,양배추부추겉절이,배추김치,,,,
20150620,토요일,,1,찹쌀밥,청국장찌개,피쉬너겟/칠리소스,숙주나물무침,배추김치,수리취떡+꿀,,,,
20150620,토요일,,2,오이채얹은자장면+미니밥,유부장국,두부담은찰도그롤,배추김치,참다래쥬스,,,,,
20150620,토요일,,3,찹쌀밥,오징어무국,알감자버터구이,불닭떡볶음,배추김치,다노니노요구르트,,,,
20150622,월요일,,1,찹쌀밥,잎새만두+간장,배추김치,자두,스팸김치볶음,아귀탕,,,,
20150622,월요일,,2,속청콩밥(용),무청시래기국,숯불소스닭볶음탕,조기구이,콩나물무침,배추김치,,,,
20150622,월요일,,3,흑미밥,돈육순두부찌개,바싹불고기/새싹,로제파스타,팽이버섯나물,총각김치,,,,
20150623,화요일,,1,찹쌀밥,바지락된장국,통마늘멸치볶음,맛김(도시락김),배추김치,코다리강정,,,,
20150623,화요일,,2,기장밥,호박잎추어탕,매콤돼지갈비찜,올방개묵무침,배추김치,수박,,,,
20150623,화요일,,3,수수밥,쇠고기콩나물국,치킨샐러드,배추김치,치즈갈릭연어스테이크,아이스사과맛젤리,,,,
20150624,수요일,,1,갈릭크로와상,돈육메추리알조림,찹쌀밥,나가사끼떡만두국-한그릇,배추김치,파인애플,,,,
20150624,수요일,,2,갈릭치킨,신김치고등어조림,근대된장무침,배추김치,콩나물밥+양념장,들깨시락국,,,,
20150624,수요일,,3,보리밥,북어포무국,목살김치찜,고추튀김,애호박나물,갓김치,,,,
20150625,목요일,,1,찹쌀밥,감자수제비국,순살닭간장조림,우엉어묵고추장볶음,양배추쌈+쌈장,배추김치,,,,
20150625,목요일,,2,완두콩밥(용),대구탕,찹쌀탕수육,야채계란찜,배추김치,아이스망고,,,,
20150625,목요일,,3,혼합잡곡밥,닭다리삼계탕,가지나물,배추김치,아이스홍시,두부구이+양념장,,,,
20150626,금요일,,1,찹쌀밥,고추장불고기,배추김치,두부샐러드+미소D,멜론조각,조갯살미역국,,,,
20150626,금요일,,2,녹두밥,두부된장국,떡고기말이조림,쫄면야채무침,비름나물,배추김치,,,,
20150626,금요일,,3,베이컨파래볶음밥,실파계란국,어니언오징어링+살사프리토소스(,비타민겉절이,배추김치,방울토마토,,,,
20150627,토요일,,1,아몬드후레이크+우유,떠먹는요구르트-블루베리,콘치즈버터구이,딸기쨈식빵튀김,,,,,,
20150627,토요일,,2,일미채볶음,배추김치,치킨마요덮밥,감자양파국,께리꼬초록귤쥬스,방울핫도그,,,,
20150629,월요일,,1,찹쌀밥,김치콩나물국,떡갈비,오이치커리무침,총각김치,골드키위,,,,
20150629,월요일,,2,건새우아욱국,소떡소떡,멜론조각,추억의도시락비빔밥,열무김치,,,,,
20150629,월요일,,3,수수밥,유부미소국,목살스테이크,스마일감자튀김,배추김치,다노니노플레인,,,,
20150630,화요일,,1,찹쌀밥,배추김치,고구마크림치즈데니쉬,망고샐러드/오리엔탈,매콤고기전,오징어무국,,,,
20150630,화요일,,2,기장밥,근대된장국,오향장육,배추김치,꽁치구이+양념간장,쌈배추+오이+쌈장,,,,
20150630,화요일,,3,보리밥,큐브참치샐러드,가지나물,배추김치,수박,까츠나베(돈까스국),,,,
20150701,수요일,,1,프렌치토스트,쇠고기국밥,명엽채조림,총각김치,아침에쥬스사과,,,,,
20150701,수요일,,2,흑미밥,감자수제비국,훈제오리+무쌈,볼어묵곤약조림,애호박나물,배추김치,키위쥬스,,,
20150701,수요일,,3,현미밥,돈육순두부찌개,치킨샐러드,새송이버터구이,총각김치,아이스홍시,,,,
20150702,목요일,,1,깍두기,찹쌀밥,부대찌개,야채계란찜,주꾸미볶음,파인애플,,,,
20150702,목요일,,2,자장밥,실파계란국,군만두+간장,잡채,배추김치,수박,,,,
20150702,목요일,,3,기장밥,시락국,치즈스테이크+소스,양상추샐러드/키위소스,배추김치,감자튀김-크링클컷,,,,
